id,title,year,fiction_subject,audiobook_subject,nonfiction_subject,fantasy_subject,romance_subject,contemporary_subject,young adult_subject,adult_subject,mystery_subject,biography_subject,memoir_subject,historical fiction_subject,thriller_subject,historical_subject,science_fiction_subject,history_subject,humor_subject,horror_subject,lgbt_subject,mystery_thriller_subject
173754979,James,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
112975658,The Frozen River,2024,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
207909446,The Booklover's Library,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
199798217,The Lion Women of Tehran,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
203164368,By Any Other Name,2024,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
181110045,The Briar Club,2024,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
199223201,Husbands & Lovers,2024,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
217362723,The Seventh Veil of Salome,2024,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
127306192,Anita de Monte Laughs Last,2024,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
202468422,There Are Rivers in the Sky,2024,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
202257499,Behind Every Good Man,2024,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
199798868,Long Island,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
195430688,The Paris Novel,2024,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181110028,The Great Divide,2024,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
203579107,The Love Elixir of Augusta Stern,2024,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
214944658,The Storm We Made,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
123847255,The Bullet Swallower,2024,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
64417401,The Phoenix Crown,2024,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
198563674,Shelterwood,2024,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
199700434,The God of the Woods,2024,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
164444179,First Lie Wins,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
208503244,The Boyfriend,2024,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
195967140,The Teacher,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
203019740,All the Colors of the Dark,2024,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
127279000,Listen for the Lie,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
219449299,We Solve Murders,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
194020321,Home Is Where the Bodies Are,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
199743738,The Midnight Feast,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
181350367,How to Solve Your Own Murder,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
199026522,Middle of the Night,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
157062582,The Mystery Guest,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
127280429,Darling Girls,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
126919284,The Heiress,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
203579177,The Last One at the Wedding,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
207299448,The Night We Lost Him,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
199798460,The Return of Ellie Black,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
202102003,Society of Lies,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
195790531,House of Glass,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
203687982,Not What She Seems,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
194803835,Funny Story,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195820804,Just for the Summer,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181350327,Bride,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127611580,Leather & Lark,2024,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215192073,Play Along,2024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175399563,King of Sloth,2024,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195645746,Wild Love,2024,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210163133,The Cinnamon Bun Book Store,2024,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
199797582,The Paradise Problem,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197639422,This Summer Will Be Different,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199440249,The Pairing,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
199798652,Daydream,2024,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195790586,The Rom-Commers,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198972014,Not in Love,2024,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182761439,This Could Be Us,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195532965,Swift and Saddled,2024,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173404023,A Love Song for Ricki Wilde,2024,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212432167,How to End a Love Story,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199928276,The Love of My Afterlife,2024,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197144545,Lies and Weddings,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
123211531,House of Flame and Shadow,2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188563943,Apprentice to the Villain,2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212127083,Quicksilver,2024,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210714656,When the Moon Hatched,2024,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217206125,The Spellshop,2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165940202,A Fate Inked in Blood,2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204593914,Phantasma,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211000011,Restless Stars,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195791703,Born of Blood and Ash,2024,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112975207,A Touch of Chaos,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196726166,The Honey Witch,2024,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157981739,Faebound,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174146852,A Dark and Drowning Tide,2024,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
216595852,Blood of Hercules,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203579254,The Games Gods Play,2024,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199420141,Gold,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209779568,The Veiled Kingdom,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205477220,A Crown This Cold and Heavy,2024,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195430860,Fate of the Sun King,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198797574,A Promise of Peridot,2024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199347538,Somewhere Beyond the Sea,2024,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
133286777,The Familiar,2024,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
134117196,Emily Wilde’s Map of the Otherlands,2024,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
156009464,The Book of Doors,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126918599,Empire of the Damned,2024,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
201608152,Five Broken Blades,2024,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127278666,The Fox Wife,2024,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
199927030,The Lost Story,2024,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150247395,The Tainted Cup,2024,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
203518955,The Black Bird Oracle,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203956639,An Academy for Liars,2024,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
195790847,A Sorceress Comes to Call,2024,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
203578730,A Song to Drown Rivers,2024,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
154462576,The Warm Hands of Ghosts,2024,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
195790597,When Among Crows,2024,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201129898,The Night Ends with Fire,2024,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201750794,The Bright Sword,2024,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210298804,Voyage of the Damned,2024,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
127305606,The Dead Cat Tail Assassins,2024,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
186872566,A Sweet Sting of Salt,2024,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
199798179,The Ministry of Time,2024,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
197108968,The Family Experiment,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
156023123,Annie Bot,2024,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
201930181,The Mercy of Gods,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123136728,Orbital,2024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195791479,The Stardust Grail,2024,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
65213662,Extinction,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
167067538,Moon of the Turning Leaves,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
198276006,I Cheerfully Refuse,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176450755,The Other Valley,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127282939,Beautyland,2024,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210367505,Absolution,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
199353348,Red Side Story,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
203578812,I'm Starting to Worry About This Black Box of Doom,2024,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
195790861,Service Model,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
207293815,Sky Full of Elephants,2024,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173476065,Baby X,2024,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
199248447,The Blueprint,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
65213204,Yours for the Taking,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
197063361,In Ascension,2024,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201242757,You Like It Darker,2024,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
199798006,We Used to Live Here,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
127306440,What Feasts at Night,2024,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
196614815,Murder Road,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
195790870,Bury Your Gays,2024,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
195703882,The Eyes Are the Best Part,2024,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
199757490,Incidents Around the House,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
199798522,I Was a Teenage Slasher,2024,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
157035866,Diavola,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
204294824,Sleep Tight,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
203608552,So Thirsty,2024,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
205064706,The Book of Witching,2024,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
193544852,My Darling Dreadful Thing,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
203956643,A Sunny Place for Shady People,2024,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
205673392,The Bog Wife,2024,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
178019710,The Angel of Indian Lake,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
192724951,Indian Burial Ground,2024,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
203163914,House of Bone and Rain,2024,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
205064715,This Cursed House,2024,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
201632567,Blood Like Mine,2024,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
201752567,The Truth According to Ember,2024,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195888874,Daughters of Shandong,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
195790999,Masquerade,2024,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
176442848,The Things We Didn’t Know,2024,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
182484361,All We Were Promised,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
127278133,Glorious Exploits,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
197789783,Fire Exit,2024,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208107364,Shred Sisters,2024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177185976,Victim,2024,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
211864049,1984: An Audible Original adaptation,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
219580039,It's Not You: Identifying and Healing from Narcissistic People,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211109423,Maybe This Time,2024,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127280062,Ruthless Vows,2024,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
186631952,Reckless,2024,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127305713,Heartless Hunter,2024,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75673879,The Prisoner’s Throne,2024,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43606308,Defiant,2024,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
200982373,Don't Let the Forest In,2024,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
203578814,Where the Library Hides,2024,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
195820745,Wisteria,2024,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206780522,Heir,2024,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127823371,All This Twisted Glory,2024,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125201142,Where the Dark Stands Still,2024,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206119059,Immortal Dark,2024,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145624962,So Let Them Burn,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59475768,The Invocations,2024,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
157020041,The Poisons We Drink,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
181325033,Dragonfruit,2024,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180634025,The Darkness Within Us,2024,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199087657,Of Jade and Dragons,2024,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61070523,For She Is Wrath,2024,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124932778,"Your Blood, My Bones",2024,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
125045190,Heartstopper: Volume Five,2024,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
182484360,The Reappearance of Rachel Price,2024,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
207293948,Nothing Like the Movies,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197392670,The Grandest Game,2024,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
207973376,If Only I Had Told Her,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60197314,Betting on You,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61484909,Where Sleeping Girls Lie,2024,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
123429195,That's Not My Name,2024,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
161184313,A Thousand Broken Pieces,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61885131,Gwen & Art Are Not in Love,2024,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
160047094,Dungeons and Drama,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124932739,I Hope This Doesn't Find You,2024,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213092742,A Crane Among Wolves,2024,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
111673641,Most Ardently,2024,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
181110014,Icarus,2024,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
199793628,Death at Morning House,2024,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
203820262,When the World Tips Over,2024,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
200982340,A Bánh Mì for Two,2024,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
201102406,Under the Surface,2024,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
180725527,Thirsty,2024,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
171681821,The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195790756,It's Not Hysteria: Everything You Need to Know About Your Reproductive Health,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210943364,The Message,2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
207006355,Want,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194803881,The Backyard Bird Chronicles,2024,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158649729,All in Her Head: The Truth and Lies Early Medicine Taught Us About Women's Bodies and Why It Matters Today,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123921296,"One in a Millennial: On Friendship, Feelings, Fangirls, and Fitting In",2024,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
209786389,Framed: Astonishing True Stories of Wrongful Convictions,2024,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203578896,Disney High: The Untold Story of the Rise and Fall of Disney Channel's Tween Empire,2024,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
182733784,Nuclear War: A Scenario,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75496481,"Blood: The Science, Medicine, and Mythology of Menstruation",2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203751764,I'm Sorry for My Loss: An Urgent Examination of Reproductive Care in America,2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216857785,"Revenge of the Tipping Point: Overstories, Superspreaders, and the Rise of Social Engineering",2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210454076,The Devil at His Elbow: Alex Murdaugh and the Fall of a Southern Dynasty,2024,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
127653704,"The Kingdom, the Power, and the Glory: American Evangelicals in an Age of Extremism",2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142402923,Feel-Good Productivity: How to Do More of What Matters to You,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208580597,"How to Tell When We Will Die: On Pain, Disability, and Doom",2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214438480,Supercommunicators: How to Unlock the Secret Language of Connection,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203579030,"The Sing Sing Files: One Journalist, Six Innocent Men, and a Twenty-Year Fight for Justice",2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
205363955,Meditations for Mortals: Four Weeks to Embrace Your Limitations and Make Time for What Counts,2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207298106,The Third Gilmore Girl,2024,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
176443093,Sociopath: A Memoir,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
204905217,From Here to the Great Unknown,2024,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
195791316,Loud: Accept Nothing Less Than the Life You Deserve,2024,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
