id,title,genres,year,lgbt_subject,queer_subject,romance_subject
59773289,Rise of the School for Good and Evil,"Fantasy, Middle Grade, Young Adult, Fiction, Magic, Audiobook, Adventure, ...more",2022,0,0,0
53023305,Amari and the Great Game,"Fantasy, Middle Grade, Audiobook, Fiction, Magic, Mystery, Young Adult, ...more",2022,0,0,0
58932372,Small Town Pride,"Middle Grade, LGBT, Contemporary, Queer, Realistic Fiction, Fiction, Young Adult, ...more",2022,1,1,0
57468730,Witchlings,"Middle Grade, Fantasy, Witches, Magic, Audiobook, Fiction, Childrens, ...more",2022,0,0,0
58455872,This Is (Not) Enough,"Picture Books, Childrens, Friendship, Fiction, Animals, Storytime, Juvenile, ...more",2022,0,0,0
58977856,Stellarlune,"Fantasy, Middle Grade, Romance, Fiction, Young Adult, Adventure, Magic, ...more",2022,0,0,1
59365584,Zachary Ying and the Dragon Emperor,"Fantasy, Middle Grade, Mythology, Queer, LGBT, Fiction, Young Adult, ...more",2022,1,1,0
59568370,The Elephant Girl,"Middle Grade, Animals, Fiction, Africa, Realistic Fiction, Childrens, Audiobook, ...more",2022,0,0,0
58684442,Aru Shah and the Nectar of Immortality,"Fantasy, Middle Grade, Mythology, Fiction, Adventure, Young Adult, Audiobook, ...more",2022,0,0,0
56896065,The Marvellers,"Fantasy, Middle Grade, Magic, Fiction, Audiobook, Young Adult, Adventure, ...more",2022,0,0,0
60245567,Ravenfall,"Middle Grade, Fantasy, Halloween, Paranormal, Mystery, Horror, Fiction, ...more",2022,0,0,0
58328436,The Ogress and the Orphans,"Fantasy, Middle Grade, Fiction, Childrens, Audiobook, Young Adult, Dragons, ...more",2022,0,0,0
59917927,The Best Gift for Bear,"Picture Books, Christmas, Holiday, Childrens, Animals, Friendship, Fiction, ...more",2022,0,0,0
58957681,I Am Able to Shine,"Picture Books, Childrens, Fiction, Asian Literature, Japan, Contemporary, Japanese Literature, ...more",2022,0,0,0
58201801,New from Here,"Middle Grade, Realistic Fiction, Fiction, Audiobook, Childrens, Family, Historical Fiction, ...more",2022,0,0,0
60531094,The Pennymores and the Curse of the Invisible Quill,"Middle Grade, Fantasy, Childrens, Fiction, Young Adult, Magic, Adventure, ...more",2022,0,0,0
61304987,The Girl in White,"Middle Grade, Horror, Mystery, Fantasy, Halloween, Paranormal, Ghosts, ...more",2022,0,0,0
59808314,Bastille vs. the Evil Librarians,"Fantasy, Middle Grade, Fiction, Audiobook, Young Adult, Humor, Adventure, ...more",2022,0,0,0
60099657,How to Heal a Gryphon,"Middle Grade, Fantasy, Magic, Fiction, Childrens, Witches, Italy, ...more",2022,0,0,0
,,,,46,37,65
56597885,"Beautiful World, Where Are You","Fiction, Contemporary, Romance, Literary Fiction, Audiobook, Ireland, Adult, ...more",2021,0,0,1
53310061,Dial A for Aunties,"Romance, Fiction, Mystery, Contemporary, Audiobook, Humor, Adult, ...more",2021,0,0,0
56783258,Cloud Cuckoo Land,"Fiction, Historical Fiction, Fantasy, Science Fiction, Audiobook, Literary Fiction, Historical, ...more",2021,0,0,0
54860573,Once There Were Wolves,"Fiction, Mystery, Contemporary, Audiobook, Thriller, Mystery Thriller, Literary Fiction, ...more",2021,0,0,0
58698241,The Paper Palace,"Fiction, Romance, Contemporary, Audiobook, Literary Fiction, Book Club, Adult, ...more",2021,0,0,1
56625098,The Wish,"Romance, Fiction, Christmas, Audiobook, Contemporary, Chick Lit, Holiday, ...more",2021,0,0,0
54508798,The Guncle,"Fiction, LGBT, Audiobook, Contemporary, Humor, Adult, Queer, ...more",2021,1,1,0
48890225,"Detransition, Baby","Fiction, Queer, LGBT, Contemporary, Literary Fiction, Audiobook, Transgender, ...more",2021,1,1,0
55643278,Golden Girl,"Fiction, Romance, Audiobook, Chick Lit, Contemporary, Mystery, Adult Fiction, ...more",2021,0,0,1
55276648,The Reading List,"Fiction, Books About Books, Contemporary, Audiobook, Romance, Adult, Adult Fiction, ...more",2021,0,0,1
55467800,That Summer,"Fiction, Audiobook, Chick Lit, Romance, Contemporary, Adult, Adult Fiction, ...more",2021,0,0,1
55169040,We Are the Brennans,"Fiction, Contemporary, Audiobook, Family, Literary Fiction, Romance, Adult, ...more",2021,0,0,1
55577668,The One Hundred Years of Lenni and Margot,"Fiction, Audiobook, Contemporary, Romance, Young Adult, LGBT, Adult, ...more",2021,1,0,1
56607366,Black Buck,"Fiction, Contemporary, Audiobook, Humor, Race, Literary Fiction, Adult, ...more",2021,0,0,0
57290383,Infinite Country,"Fiction, Historical Fiction, Contemporary, Literary Fiction, Audiobook, Adult, Family, ...more",2021,0,0,0
56816904,The Sentence,"Fiction, Fantasy, Magical Realism, Audiobook, Contemporary, Literary Fiction, Books About Books, ...more",2021,0,0,0
56084279,This Close to Okay,"Fiction, Contemporary, Romance, Mental Health, Audiobook, Literary Fiction, Adult, ...more",2021,0,0,1
56404444,Bewilderment,"Fiction, Science Fiction, Audiobook, Literary Fiction, Contemporary, Nature, Environment, ...more",2021,0,0,0
56294820,Oh William!,"Fiction, Literary Fiction, Audiobook, Contemporary, Family, Novels, Adult Fiction, ...more",2021,0,0,0
42346406,One Two Three,"Fiction, Audiobook, Contemporary, Literary Fiction, Adult, Coming Of Age, Adult Fiction, ...more",2021,0,0,0
58744977,The Last Thing He Told Me,"Mystery, Fiction, Thriller, Audiobook, Mystery Thriller, Suspense, Contemporary, ...more",2021,0,0,0
45300567,The Maidens,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Adult, Mythology, ...more",2021,0,0,0
56852407,Billy Summers,"Fiction, Thriller, Horror, Mystery, Crime, Audiobook, Mystery Thriller, ...more",2021,0,0,0
52476830,The Push,"Thriller, Fiction, Mystery, Mystery Thriller, Audiobook, Contemporary, Suspense, ...more",2021,0,0,0
54886959,Arsenic and Adobo,"Mystery, Fiction, Cozy Mystery, Audiobook, Mystery Thriller, Contemporary, Adult, ...more",2021,0,0,0
54626223,Harlem Shuffle,"Fiction, Historical Fiction, Audiobook, Mystery, Crime, Literary Fiction, Historical, ...more",2021,0,0,0
56143578,Apples Never Fall,"Fiction, Mystery, Audiobook, Thriller, Mystery Thriller, Contemporary, Adult, ...more",2021,0,0,0
53137893,The Wife Upstairs,"Thriller, Mystery, Fiction, Audiobook, Mystery Thriller, Suspense, Adult, ...more",2021,0,0,0
56269064,Rock Paper Scissors,"Thriller, Mystery, Mystery Thriller, Fiction, Audiobook, Suspense, Adult, ...more",2021,0,0,0
57660923,Razorblade Tears,"Fiction, Thriller, Mystery, Mystery Thriller, Audiobook, Crime, LGBT, ...more",2021,1,0,0
54737068,Local Woman Missing,"Thriller, Mystery, Mystery Thriller, Audiobook, Fiction, Suspense, Crime, ...more",2021,0,0,0
53317496,The Survivors,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Crime, Australia, ...more",2021,0,0,0
53137974,The Good Sister,"Thriller, Fiction, Mystery, Audiobook, Mystery Thriller, Suspense, Contemporary, ...more",2021,0,0,0
55922299,The Night She Disappeared,"Thriller, Mystery, Mystery Thriller, Fiction, Audiobook, Suspense, Crime, ...more",2021,0,0,0
50279680,We Begin at the End,"Fiction, Mystery, Thriller, Audiobook, Mystery Thriller, Crime, Contemporary, ...more",2021,0,0,0
55315487,The Plot,"Fiction, Mystery, Thriller, Mystery Thriller, Audiobook, Suspense, Books About Books, ...more",2021,0,0,0
56366617,Not a Happy Family,"Thriller, Mystery, Mystery Thriller, Fiction, Audiobook, Suspense, Crime, ...more",2021,0,0,0
56213354,A Slow Fire Burning,"Mystery, Thriller, Fiction, Audiobook, Mystery Thriller, Crime, Suspense, ...more",2021,0,0,0
50516731,Every Last Secret,"Thriller, Mystery Thriller, Mystery, Fiction, Suspense, Audiobook, Contemporary, ...more",2021,0,0,0
57505278,All Her Little Secrets,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Suspense, Adult, ...more",2021,0,0,0
58745185,Malibu Rising,"Fiction, Historical Fiction, Contemporary, Romance, Audiobook, Adult, Historical, ...more",2021,0,0,1
57175097,The Four Winds,"Historical Fiction, Fiction, Audiobook, Historical, Adult, Adult Fiction, Book Club, ...more",2021,0,0,0
53288434,The Lost Apothecary,"Historical Fiction, Fiction, Mystery, Audiobook, Fantasy, Historical, Adult, ...more",2021,0,0,0
53914937,The Rose Code,"Historical Fiction, Fiction, Audiobook, Historical, World War II, Mystery, War, ...more",2021,0,0,0
57109107,The Lincoln Highway,"Fiction, Historical Fiction, Audiobook, Historical, Literary Fiction, Adventure, Book Club, ...more",2021,0,0,0
52761909,The Paris Library,"Historical Fiction, Fiction, Historical, World War II, Books About Books, Audiobook, France, ...more",2021,0,0,0
54814839,The Dictionary of Lost Words,"Historical Fiction, Fiction, Historical, Audiobook, Books About Books, Feminism, Book Club, ...more",2021,0,0,0
54063343,Hour of the Witch,"Historical Fiction, Fiction, Historical, Witches, Thriller, Audiobook, Mystery, ...more",2021,0,0,0
55333938,The Personal Librarian,"Historical Fiction, Fiction, Historical, Audiobook, Books About Books, Adult, Book Club, ...more",2021,0,0,0
54304031,Yellow Wife,"Historical Fiction, Fiction, Historical, Audiobook, Adult, Race, African American, ...more",2021,0,0,0
56435922,The Prophets,"Historical Fiction, Fiction, LGBT, Queer, Historical, Romance, Literary Fiction, ...more",2021,1,1,1
53138197,Of Women and Salt,"Fiction, Historical Fiction, Audiobook, Contemporary, Literary Fiction, Historical, Adult, ...more",2021,0,0,0
54304125,The Final Revival of Opal & Nev,"Historical Fiction, Fiction, Music, Audiobook, Historical, Contemporary, Adult, ...more",2021,0,0,0
51183428,The Love Songs of W.E.B. Du Bois,"Historical Fiction, Fiction, Literary Fiction, Race, Audiobook, Historical, African American, ...more",2021,0,0,0
58997456,Great Circle,"Historical Fiction, Fiction, Historical, Audiobook, Literary Fiction, Adventure, Contemporary, ...more",2021,0,0,0
40204619,Eternal,"Historical Fiction, Fiction, World War II, Italy, Historical, Romance, Audiobook, ...more",2021,0,0,1
55881796,Crossroads,"Fiction, Historical Fiction, Literary Fiction, Contemporary, Novels, Audiobook, Family, ...more",2021,0,0,0
56382412,Small Pleasures,"Fiction, Historical Fiction, Romance, Historical, Literary Fiction, Contemporary, Audiobook, ...more",2021,0,0,1
53453399,West with Giraffes,"Historical Fiction, Fiction, Animals, Historical, Book Club, Adventure, Audiobook, ...more",2021,0,0,0
54404602,The Sweetness of Water,"Historical Fiction, Fiction, Historical, Audiobook, LGBT, Race, Literary Fiction, ...more",2021,1,0,0
53138095,A ​Court of Silver Flames,"Fantasy, Romance, Romantasy, Fiction, Fae, Fantasy Romance, Audiobook, ...more",2021,0,0,1
53205888,Under the Whispering Door,"Fantasy, Fiction, Romance, LGBT, Audiobook, Queer, Adult, ...more",2021,1,1,1
55240343,The ​Crown of Gilded Bones,"Fantasy, Romance, Romantasy, Fantasy Romance, Vampires, New Adult, Fiction, ...more",2021,0,0,1
55077538,She Who Became the Sun,"Fantasy, Historical Fiction, Fiction, LGBT, Queer, Historical, Lesbian, ...more",2021,1,1,0
54860614,Ariadne,"Mythology, Fantasy, Greek Mythology, Fiction, Historical Fiction, Retellings, Historical, ...more",2021,0,0,0
55559887,The Last Graduate,"Fantasy, Young Adult, Fiction, Magic, Audiobook, Romance, Urban Fantasy, ...more",2021,0,0,1
56898179,The Book of Magic,"Fantasy, Fiction, Witches, Magical Realism, Romance, Magic, Audiobook, ...more",2021,0,0,1
53438195,The Witch's Heart,"Fantasy, Mythology, Fiction, Romance, Retellings, Witches, Historical Fiction, ...more",2021,0,0,1
56898076,The Inheritance of Orquídea Divina,"Fantasy, Magical Realism, Fiction, Horror, Audiobook, Adult, Contemporary, ...more",2021,0,0,0
52694527,The Shadow of the Gods,"Fantasy, Fiction, Dragons, High Fantasy, Mythology, Epic Fantasy, Adult, ...more",2021,0,0,0
53418394,For the Wolf,"Fantasy, Romance, Retellings, Young Adult, Fiction, Magic, Adult, ...more",2021,0,0,1
50523477,The Jasmine Throne,"Fantasy, Lesbian, LGBT, Queer, Romance, Fiction, Adult, ...more",2021,1,1,1
55169019,The Chosen and the Beautiful,"Fantasy, Historical Fiction, Fiction, LGBT, Queer, Retellings, Historical, ...more",2021,1,1,0
55077706,A Master of Djinn,"Fantasy, Historical Fiction, Fiction, Steampunk, Mystery, LGBT, Historical, ...more",2021,1,0,0
51530580,Malice,"Fantasy, Lesbian, LGBT, Romance, Retellings, Queer, Young Adult, ...more",2021,1,1,1
55276504,The Hidden Palace,"Fantasy, Historical Fiction, Fiction, Historical, Audiobook, Magical Realism, Mythology, ...more",2021,0,0,0
48915408,The Wolf and the Woodsman,"Fantasy, Romance, Fiction, Adult, Mythology, Historical Fiction, Retellings, ...more",2021,0,0,1
56179356,A Spindle Splintered,"Fantasy, Fiction, Retellings, Novella, LGBT, Audiobook, Fairy Tales, ...more",2021,1,0,0
48915089,Sorrowland,"Fantasy, Horror, Fiction, Queer, Science Fiction, LGBT, Adult, ...more",2021,1,1,0
54467051,The Unbroken,"Fantasy, LGBT, Lesbian, Queer, Adult, Fiction, Romance, ...more",2021,1,1,1
54985743,People We Meet on Vacation,"Fiction, Contemporary, Friends To Lovers, Audiobook, Contemporary Romance, Adult, Chick Lit, ...more",2021,0,0,1
56732449,The Love Hypothesis,"Contemporary, Fiction, Contemporary Romance, Adult, Audiobook, Chick Lit, New Adult, ...more",2021,0,0,1
54860443,One Last Stop,"LGBT, Queer, Contemporary, Fiction, Lesbian, Audiobook, Adult, ...more",2021,0,1,0
57190892,The Spanish Love Deception,"Enemies To Lovers, Contemporary, Contemporary Romance, Fiction, Adult, Audiobook, Chick Lit, ...more",2021,0,0,1
53914936,"Act Your Age, Eve Brown","Romance, Contemporary, Fiction, Contemporary Romance, Audiobook, Adult, Enemies To Lovers, ...more",2021,0,0,1
56554626,The Ex Hex,"Fantasy, Audiobook, Fiction, Paranormal, Witches, Contemporary, Adult, ...more",2021,0,0,0
54659771,Neon Gods,"Fantasy, Mythology, Dark Romance, Retellings, Audiobook, Adult, Fiction, ...more",2021,0,0,1
58235157,Seven Days in June,"Romance, Fiction, Contemporary, Audiobook, Contemporary Romance, Adult, Second Chance, ...more",2021,0,0,1
55659629,It Happened One Summer,"Contemporary, Contemporary Romance, Audiobook, Fiction, Adult, Enemies To Lovers, Chick Lit, ...more",2021,0,0,1
55692620,The Soulmate Equation,"Romance, Contemporary, Contemporary Romance, Fiction, Audiobook, Adult, Chick Lit, ...more",2021,0,0,1
50052386,The Heart Principle,"Romance, Contemporary, Fiction, Contemporary Romance, Audiobook, Adult, Chick Lit, ...more",2021,0,0,1
56293873,The Road Trip,"Romance, Contemporary, Fiction, Audiobook, Chick Lit, Contemporary Romance, Adult, ...more",2021,0,0,1
56898248,The Charm Offensive,"Romance, LGBT, Contemporary, Queer, Fiction, Audiobook, Adult, ...more",2021,1,1,0
54896882,Life's Too Short,"Romance, Audiobook, Contemporary, Fiction, Contemporary Romance, Chick Lit, Friends To Lovers, ...more",2021,0,0,1
45553600,Second First Impressions,"Romance, Contemporary, Contemporary Romance, Fiction, Audiobook, Chick Lit, Adult, ...more",2021,0,0,1
53382168,The Ex Talk,"Romance, Contemporary, Enemies To Lovers, Contemporary Romance, Fiction, Adult, Audiobook, ...more",2021,0,0,1
55904454,While We Were Dating,"Romance, Fiction, Contemporary, Audiobook, Contemporary Romance, Chick Lit, Adult, ...more",2021,0,0,1
54326395,The Dating Plan,"Romance, Contemporary, Contemporary Romance, Fiction, Adult, Chick Lit, Audiobook, ...more",2021,0,0,1
54304013,Shipped,"Romance, Contemporary, Enemies To Lovers, Contemporary Romance, Fiction, Audiobook, Chick Lit, ...more",2021,0,0,1
52057698,How to Fail at Flirting,"Romance, Contemporary, Contemporary Romance, Fiction, Adult, Audiobook, Chick Lit, ...more",2021,0,0,1
54493401,Project Hail Mary,"Science Fiction, Fiction, Audiobook, Fantasy, Space, Thriller, Adult, ...more",2021,0,0,0
54120408,Klara and the Sun,"Fiction, Science Fiction, Audiobook, Dystopia, Literary Fiction, Fantasy, Contemporary, ...more",2021,0,0,0
51637946,Light of the Jedi,"Star Wars, Science Fiction, Fiction, Fantasy, Audiobook, Space Opera, Novels, ...more",2021,0,0,0
52379735,The Echo Wife,"Science Fiction, Fiction, Thriller, Audiobook, Mystery, Mystery Thriller, Adult, ...more",2021,0,0,0
53205854,Fugitive Telemetry,"Science Fiction, Fiction, Audiobook, Novella, Mystery, Adult, Space, ...more",2021,0,0,0
53205912,Winter's Orbit,"Science Fiction, Romance, LGBT, Queer, Fantasy, Fiction, Adult, ...more",2021,1,1,1
53911860,The End of Men,"Fiction, Science Fiction, Dystopia, Feminism, Fantasy, Audiobook, Adult, ...more",2021,0,0,0
53205922,Remote Control,"Science Fiction, Fantasy, Fiction, Novella, Audiobook, Adult, Africa, ...more",2021,0,0,0
56179360,Light from Uncommon Stars,"Science Fiction, Fantasy, Fiction, LGBT, Queer, Audiobook, Lesbian, ...more",2021,1,1,0
55077657,A Psalm for the Wild-Built,"Science Fiction, Fiction, Fantasy, Audiobook, Novella, Queer, LGBT, ...more",2021,1,1,0
55481226,Rabbits,"Science Fiction, Fiction, Thriller, Mystery, Fantasy, Audiobook, Adult, ...more",2021,0,0,0
45046566,A Desolation Called Peace,"Science Fiction, Fiction, Space Opera, Queer, LGBT, Fantasy, Audiobook, ...more",2021,1,1,0
54785541,Girl One,"Science Fiction, Fiction, Fantasy, Thriller, Mystery, Feminism, Dystopia, ...more",2021,0,0,0
53019456,Shards of Earth,"Science Fiction, Fiction, Space Opera, Audiobook, Fantasy, Space, Aliens, ...more",2021,0,0,0
56314212,Constance,"Science Fiction, Fiction, Thriller, Mystery, Dystopia, Fantasy, Mystery Thriller, ...more",2021,0,0,0
53205794,The Last Watch,"Science Fiction, Space Opera, Fiction, Audiobook, Space, Fantasy, Adult, ...more",2021,0,0,0
57094295,Termination Shock,"Science Fiction, Fiction, Audiobook, Thriller, Climate Change, Speculative Fiction, Science Fiction Fantasy, ...more",2021,0,0,0
55659625,Appleseed,"Science Fiction, Fiction, Fantasy, Dystopia, Historical Fiction, Speculative Fiction, Science Fiction Fantasy, ...more",2021,0,0,0
55711630,Firebreak,"Science Fiction, Fiction, Dystopia, Fantasy, LGBT, Adult, Queer, ...more",2021,1,1,0
54304067,Machinehood,"Science Fiction, Fiction, Audiobook, Dystopia, Thriller, Fantasy, Speculative Fiction, ...more",2021,0,0,0
55829194,The Final Girl Support Group,"Horror, Thriller, Fiction, Mystery, Audiobook, Mystery Thriller, Adult, ...more",2021,0,0,0
54798187,Later,"Horror, Fiction, Thriller, Audiobook, Mystery, Crime, Paranormal, ...more",2021,0,0,0
54621094,The Last House on Needless Street,"Horror, Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Adult, ...more",2021,0,0,0
56666839,A Dowry of Blood,"Fantasy, Horror, Vampires, Gothic, Historical Fiction, LGBT, Queer, ...more",2021,1,1,0
55711617,My Heart Is a Chainsaw,"Horror, Fiction, Thriller, Mystery, Audiobook, Adult, Indigenous, ...more",2021,0,0,0
55782435,The Book of Accidents,"Horror, Fiction, Thriller, Fantasy, Mystery, Paranormal, Audiobook, ...more",2021,0,0,0
53256108,All's Well,"Horror, Fiction, Contemporary, Magical Realism, Fantasy, Literary Fiction, Thriller, ...more",2021,0,0,0
54303987,The Drowning Kind,"Horror, Mystery, Thriller, Fiction, Paranormal, Mystery Thriller, Audiobook, ...more",2021,0,0,0
53290204,Summer Sons,"Horror, LGBT, Fantasy, Queer, Mystery, Fiction, Gothic, ...more",2021,1,1,0
56637938,Cackle,"Horror, Fantasy, Witches, Fiction, Paranormal, Audiobook, Halloween, ...more",2021,0,0,0
56179382,Comfort Me with Apples,"Horror, Fantasy, Fiction, Novella, Thriller, Audiobook, Mystery, ...more",2021,0,0,0
55711747,Chasing the Boogeyman,"Horror, Thriller, Mystery, Fiction, Crime, Mystery Thriller, True Crime, ...more",2021,0,0,0
51484449,Bloodline,"Horror, Thriller, Mystery, Fiction, Mystery Thriller, Suspense, Crime, ...more",2021,0,0,0
54735151,Near the Bone,"Horror, Thriller, Fiction, Fantasy, Mystery, Adult, Mystery Thriller, ...more",2021,0,0,0
55941857,The Hollows,"Horror, Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense, ...more",2021,0,0,0
56269269,This Thing Between Us,"Horror, Fiction, Thriller, Audiobook, Mystery, Paranormal, Adult, ...more",2021,0,0,0
55425310,When the Reckoning Comes,"Horror, Fiction, Thriller, Historical Fiction, Mystery, Audiobook, Adult, ...more",2021,0,0,0
55479351,The Whispering Dead,"Horror, Mystery, Paranormal, Fiction, Thriller, Ghosts, Fantasy, ...more",2021,0,0,0
56029579,Come with Me,"Horror, Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense, ...more",2021,0,0,0
55540151,Where They Wait,"Horror, Thriller, Fiction, Mystery, Audiobook, Adult, Suspense, ...more",2021,0,0,0
54305363,Broken,"Nonfiction, Humor, Memoir, Audiobook, Mental Health, Biography, Essays, ...more",2021,0,0,0
55339007,How Y'all Doing?: Misadventures and Mischief from a Life Well Lived,"Nonfiction, Audiobook, Memoir, Humor, Biography, LGBT, Biography Memoir, ...more",2021,1,0,0
57936600,Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"Nonfiction, Audiobook, Humor, Memoir, Nature, Travel, Biography, ...more",2021,0,0,0
44678031,Yearbook,"Nonfiction, Audiobook, Memoir, Humor, Biography, Comedy, Essays, ...more",2021,0,0,0
57169049,Please Don't Sit on My Bed in Your Outside Clothes: Essays,"Nonfiction, Essays, Humor, Audiobook, Memoir, Comedy, Feminism, ...more",2021,0,0,0
54817546,You'll Never Believe What Happened to Lacey: Crazy Stories about Racism,"Nonfiction, Humor, Memoir, Audiobook, Race, Social Justice, Biography, ...more",2021,0,0,0
49203394,Barely Functional Adult: It’ll All Make Sense Eventually,"Graphic Novels, Humor, Nonfiction, Memoir, Comics, Self Help, Mental Health, ...more",2021,0,0,0
57190774,A Carnival of Snackery: Diaries 2003-2020,"Nonfiction, Humor, Memoir, Audiobook, Essays, Biography, Comedy, ...more",2021,0,0,0
55711661,"Well, This Is Exhausting","Nonfiction, Memoir, Essays, Humor, Feminism, Audiobook, Adult, ...more",2021,0,0,0
57044148,Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors,"Nonfiction, Humor, Travel, Nature, Art, History, Graphic Novels, ...more",2021,0,0,0
56269181,Fan Fiction,"Fiction, Mystery, Humor, Audiobook, Star Trek, Thriller, Science Fiction, ...more",2021,0,0,0
49567214,She Memes Well,"Memoir, Nonfiction, Humor, Essays, Audiobook, Biography, Autobiography, ...more",2021,0,0,0
54798456,The Wreckage of My Presence,"Memoir, Nonfiction, Audiobook, Essays, Humor, Comedy, Biography, ...more",2021,0,0,0
55738541,Bring Your Baggage and Don't Pack Light,"Nonfiction, Humor, Essays, Memoir, Audiobook, Short Stories, Biography Memoir, ...more",2021,0,0,0
54304279,We Had a Little Real Estate Problem,"Nonfiction, History, Humor, Comedy, Audiobook, Indigenous, Native American, ...more",2021,0,0,0
55711655,Black Nerd Problems,"Nonfiction, Humor, Essays, Audiobook, African American, Pop Culture, Race, ...more",2021,0,0,0
50999697,"The Particulars of Peter: Dance Lessons, DNA Tests, and Other Excuses to Hang Out with My Perfect Dog","Nonfiction, Humor, Animals, Dogs, Memoir, Audiobook, Biography, ...more",2021,0,0,0
55507046,How to Survive America,"Nonfiction, Humor, Social Justice, Race, Audiobook, Politics, Essays, ...more",2021,0,0,0
55867892,New Teeth: Stories,"Short Stories, Humor, Fiction, Comedy, Audiobook, Fantasy, Essays, ...more",2021,0,0,0
56257258,Big Time,"Short Stories, Humor, Fiction, Comedy, Audiobook, Anthologies, Essays, ...more",2021,0,0,0
55145261,The Anthropocene Reviewed: Essays on a Human-Centered Planet,"Nonfiction, Essays, Audiobook, Memoir, History, Science, Adult, ...more",2021,0,0,0
55825273,The Comfort Book,"Nonfiction, Self Help, Mental Health, Psychology, Audiobook, Philosophy, Memoir, ...more",2021,0,0,0
56268863,The Book of Hope: A Survival Guide for Trying Times,"Nonfiction, Nature, Science, Memoir, Audiobook, Environment, Self Help, ...more",2021,0,0,0
55338982,Cultish: The Language of Fanaticism,"Nonfiction, Audiobook, Psychology, Sociology, History, Cults, Religion, ...more",2021,0,0,0
53238858,"What Happened To You?: Conversations on Trauma, Resilience, and Healing","Nonfiction, Psychology, Self Help, Audiobook, Mental Health, Personal Development, Health, ...more",2021,0,0,0
53056522,Mediocre: The Dangerous Legacy of White Male America,"Nonfiction, Feminism, Politics, History, Race, Audiobook, Social Justice, ...more",2021,0,0,0
55539565,Think Again: The Power of Knowing What You Don't Know,"Nonfiction, Psychology, Self Help, Business, Audiobook, Personal Development, Leadership, ...more",2021,0,0,0
56769577,Fuzz: When Nature Breaks the Law,"Nonfiction, Science, Nature, Animals, Humor, Audiobook, History, ...more",2021,0,0,0
53317339,"Last Call: A True Story of Love, Lust, and Murder in Queer New York","True Crime, Nonfiction, History, LGBT, Audiobook, Crime, Queer, ...more",2021,1,1,0
52275335,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,"Nonfiction, Science, Climate Change, Environment, Politics, Audiobook, Sustainability, ...more",2021,0,0,0
56015023,This Is Your Mind on Plants,"Nonfiction, Science, Audiobook, Psychology, Nature, Health, History, ...more",2021,0,0,0
54895704,Remember: The Science of Memory and the Art of Forgetting,"Nonfiction, Science, Psychology, Self Help, Audiobook, Health, Neuroscience, ...more",2021,0,0,0
55290026,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life","Nonfiction, Writing, Short Stories, Essays, Russia, Books About Books, Literature, ...more",2021,0,0,0
56790170,The Premonition: A Pandemic Story,"Nonfiction, Science, History, Politics, Health, Medicine, Medical, ...more",2021,0,0,0
53231851,The Sum of Us: What Racism Costs Everyone and How We Can Prosper Together,"Nonfiction, Race, History, Politics, Social Justice, Audiobook, Anti Racist, ...more",2021,0,0,0
54455629,"The Disordered Cosmos: A Journey into Dark Matter, Spacetime, and Dreams Deferred","Science, Nonfiction, Memoir, Feminism, Race, Physics, Audiobook, ...more",2021,0,0,0
49247757,A Little Devil in America: Notes in Praise of Black Performance,"Nonfiction, Essays, Music, History, Race, Audiobook, Memoir, ...more",2021,0,0,0
53330118,"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It","Nonfiction, Psychology, Self Help, Audiobook, Science, Mental Health, Personal Development, ...more",2021,0,0,0
56024292,Paradise: One Town's Struggle to Survive an American Wildfire,"Nonfiction, History, Science, Audiobook, Nature, Environment, Climate Change, ...more",2021,0,0,0
54814834,Under a White Sky: The Nature of the Future,"Nonfiction, Science, Environment, Nature, Climate Change, Audiobook, History, ...more",2021,0,0,0
54814676,Crying in H Mart,"Memoir, Nonfiction, Audiobook, Biography, Food, Biography Memoir, Adult, ...more",2021,0,0,0
55360284,Taste: My Life Through Food,"Nonfiction, Memoir, Audiobook, Food, Biography, Biography Memoir, Cooking, ...more",2021,0,0,0
54860610,Somebody's Daughter,"Memoir, Nonfiction, Audiobook, Biography, Biography Memoir, Race, Autobiography, ...more",2021,0,0,0
50743767,Between Two Kingdoms: A Memoir of a Life Interrupted,"Memoir, Nonfiction, Audiobook, Biography, Biography Memoir, Travel, Health, ...more",2021,0,0,0
55538528,Unfinished,"Nonfiction, Memoir, Biography, Audiobook, Autobiography, Biography Memoir, India, ...more",2021,0,0,0
57032570,Notes on Grief,"Nonfiction, Memoir, Grief, Essays, Audiobook, Africa, Biography, ...more",2021,0,0,0
57351643,Unbound: My Story of Liberation and the Birth of the Me Too Movement,"Memoir, Nonfiction, Feminism, Audiobook, Social Justice, Biography, Biography Memoir, ...more",2021,0,0,0
